Generation: 85 | maxFitness: 3,603257 | maxFitnessGen: 2,231158 | maxFitnessGenBuf: 2,113027
N TotallyRandom: 10 | N RandomParents: 10 | N Top2: 10 | Min Mutation: 0,5

Index: 0 | Name: car 27 | Brain Type: TOP2 | Fitness: 2,113027 | BrainData : 1,61195;2,757458;3,374075;-2,592619;-2,454808;0,8180184;-1,229815;-4,78539;-3,23156;1,258412;-3,255765;2,648077;-1,664224;3,057827;4,131142;-2,522223;-3,609252;0,5411725;-1,324807;-2,932573;-1,171;0,2451092;1,294116;4,898143;-0,5926122;3,820297
Index: 20 | Name: car 0 | Brain Type: RandomParents | Fitness: 0,2873264 | BrainData : 4,686562;-2,237685;1,350291;2,003947;-4,435115;-4,753989;-4,046297;-4,378337;-2,6799;-0,919425;-0,8079343;-0,3039103;-4,527144;-3,809422;-1,318836;-3,113956;1,854449;3,858542;-3,822853;3,94631;2,072262;1,558263;-3,594944;3,671632;3,808768;0,7789798
Index: 21 | Name: car 19 | Brain Type: TotallyRandom | Fitness: 0,2861333 | BrainData : 3,17087;1,027356;3,08597;-1,28107;-0,1436214;0,5358691;-0,3718634;-4,068611;0,1536326;-0,3698163;4,733738;-4,846362;-1,695397;3,704114;2,748276;4,669934;4,649233;4,395509;3,287288;-4,570212;3,920317;-1,797133;2,845698;4,522163;4,822643;-3,041701
Index: 22 | Name: car 14 | Brain Type: TotallyRandom | Fitness: 0,2674499 | BrainData : -0,6382866;-4,033803;-0,2449508;2,201312;3,931065;-2,582575;3,237796;-3,028766;-2,471921;-2,583652;-1,021781;1,986881;2,301911;-4,60808;4,228031;2,816396;-4,433382;0,1635294;-1,301178;-1,810787;-3,086415;-4,555654;-1,427758;-0,9584398;4,298166;-3,516823
Index: 23 | Name: car 1 | Brain Type: RandomParents | Fitness: 0,2661058 | BrainData : -3,821552;0,3962559;-3,863336;2,463225;0,2303667;-3,214859;1,690865;3,986397;0,6711523;4,745897;2,996283;1,298481;1,498771;-4,848332;2,966729;-3,990401;-4,167287;2,733701;-3,035185;4,965597;-0,1660897;-3,761592;-4,614018;-4,677533;0,6354408;-3,608092
Index: 24 | Name: car 3 | Brain Type: RandomParents | Fitness: 0,2628413 | BrainData : -1,087566;2,918324;-3,594617;4,757982;-3,076046;2,402864;4,852681;-4,260625;1,332404;-0,8786821;1,968616;-3,837286;-2,497215;-1,046628;-3,181781;3,997626;3,402073;-2,093746;-1,266144;-3,123954;-1,379657;4,107361;-3,924515;0,2842956;-0,9396451;0,05450678
Index: 25 | Name: car 8 | Brain Type: RandomParents | Fitness: 0,2622186 | BrainData : -1,087566;2,944183;-3,638508;4,805897;-3,021711;2,431036;4,8529;-4,289616;1,335003;-0,8915023;1,910966;-3,837286;-2,553524;-1,087609;-3,16494;3,999141;3,364584;-2,080594;-1,266144;-3,144654;-1,379657;4,142854;-3,903446;0,3085073;-0,9518673;0,06493865
Index: 26 | Name: car 17 | Brain Type: TotallyRandom | Fitness: 0,2615641 | BrainData : 4,102379;0,4231339;-0,9447808;2,561584;1,387818;2,941437;0,4421635;2,379852;-1,829925;2,187539;-0,4401608;1,752309;1,61777;0,6544476;4,576573;4,251236;1,033465;-3,633552;2,858644;3,540669;-0,2877326;3,016158;3,920171;-2,621346;-0,5767756;-2,068458
Index: 27 | Name: car 30 | Brain Type: RandomParents | Fitness: 0,2614824 | BrainData : 0,9185643;-2,112975;-2,700746;0,6320066;-2,222002;2,407247;-4,017459;-4,465935;4,855858;-4,947486;-1,697777;4,355527;2,319205;0,6953006;1,75128;-3,05965;-2,957577;-4,539418;-2,754879;0,3769226;1,620861;0,9618597;-3,821317;0,2933245;-3,503388;3,9851
Index: 28 | Name: car 11 | Brain Type: TotallyRandom | Fitness: 0,2317948 | BrainData : -1,027457;0,6699066;-1,957759;1,52714;2,652225;-0,05822945;-0,671515;-2,49588;-2,336274;-1,328463;-1,02201;0,703084;1,830685;-4,769243;-3,32731;-0,6024461;3,645838;-4,410306;-4,008982;-2,79856;-2,677287;-0,1496487;2,870033;-3,29493;-2,700697;-0,8151336
Index: 29 | Name: car 10 | Brain Type: TotallyRandom | Fitness: 0,2217756 | BrainData : -2,38702;1,307479;2,000496;-2,982408;-3,935414;4,81594;4,849438;4,089677;4,881872;2,766963;2,662739;-4,552251;2,509969;-0,9459586;4,230079;-0,9988661;-2,72914;2,465583;0,285893;-3,802391;3,238753;3,821867;1,250634;2,829394;-1,71149;-1,956625
Index: 30 | Name: car 12 | Brain Type: TotallyRandom | Fitness: 0,2210779 | Brain
