Generation: 24 | maxFitness: 1,960886 | maxFitnessGen: 1,527159 | maxFitnessGenBuf: 1,661024
N TotallyRandom: 10 | N RandomParents: 10 | N Top2: 10 | Min Mutation: 0,5

Index: 0 | Name: car 24 | Brain Type: TOP2 | Fitness: 1,661024 | BrainData : 1,637875;2,61956;3,250841;-2,783412;-2,4456;0,8534194;-1,107092;-4,697783;-3,3032;1,343455;-3,513523;2,802472;-1,941505;3,154268;4,192122;-2,602449;-3,37688;0,6834843;-1,293486;-2,814256;-1,462297;0,2536371;1,337444;4,74468;-0,5783452;3,669029
Index: 11 | Name: car 28 | Brain Type: TOP2 | Fitness: 0,8865806 | BrainData : 1,637875;2,658016;3,320384;-2,81327;-2,4456;0,8894401;-1,107092;-4,684278;-3,3032;1,335041;-3,513523;2,76995;-1,92602;3,149172;4,192122;-2,573947;-3,437154;0,6839785;-1,315994;-2,797199;-1,41948;0,2512435;1,300623;4,785996;-0,6008925;3,669029
Index: 12 | Name: car 23 | Brain Type: TOP2 | Fitness: 0,7306861 | BrainData : 1,637875;2,576295;3,2881;-2,783412;-2,487234;0,8534194;-1,107092;-4,709933;-3,327243;1,314599;-3,495552;2,802472;-1,941505;3,154268;4,192122;-2,602449;-3,418856;0,6834843;-1,285987;-2,811029;-1,4431;0,2512435;1,337444;4,714858;-0,5425119;3,669029
Index: 13 | Name: car 8 | Brain Type: RandomParents | Fitness: 0,6683716 | BrainData : 1,597191;2,538923;3,105767;-2,871253;-2,361356;0,8206648;-1,169589;-4,720754;-3,298391;1,426936;-3,459738;2,699475;-1,897712;3,102632;4,114122;-2,474835;-3,482771;0,6842545;-1,366804;-2,662174;-1,457718;0,2508601;1,392776;4,773984;-0,6130121;3,677578
Index: 14 | Name: car 1 | Brain Type: RandomParents | Fitness: 0,6409575 | BrainData : 1,606535;2,568972;3,147663;-2,884114;-2,319988;0,8482685;-1,174556;-4,628427;-3,311317;1,383047;-3,434224;2,735797;-2,004508;3,111996;4,122276;-2,582741;-3,449754;0,7606173;-1,334281;-2,80349;-1,522983;0,3356675;1,370786;4,811328;-0,5991738;3,631856
Index: 15 | Name: car 3 | Brain Type: RandomParents | Fitness: 0,3343844 | BrainData : 4,954557;3,991195;2,885679;-1,53319;1,985782;-4,471129;-2,960834;-3,382126;-2,597951;1,435156;3,913125;-0,04429054;4,002647;-2,20653;4,108556;-2,957061;2,116522;1,452188;-4,280316;2,452376;-4,623405;-3,61723;-2,299467;-2,117769;-4,832668;4,43329
Index: 16 | Name: car 30 | Brain Type: RandomParents | Fitness: 0,3117073 | BrainData : 3,676558;1,53684;2,800319;-0,601037;4,296672;-1,383266;4,528505;0,01277399;3,807318;-4,717403;-0,6359916;-3,885546;4,111781;3,19712;1,256104;2,617258;3,90274;-4,018171;3,287235;1,657768;-1,10012;4,453142;2,752165;0,9078674;1,160276;-2,471735
Index: 17 | Name: car 0 | Brain Type: RandomParents | Fitness: 0,3111871 | BrainData : 3,124756;2,009982;4,409799;-0,9659834;3,8947;1,612762;2,654543;-2,678127;4,562263;-0,4503055;3,260092;1,202445;1,641381;4,791088;-2,495947;-3,064258;-3,199432;-0,002425194;-4,600243;-3,653499;-3,618332;1,253028;-4,934515;3,269963;2,899166;-4,864196
Index: 18 | Name: car 19 | Brain Type: TotallyRandom | Fitness: 0,3111575 | BrainData : -1,852273;-4,711839;1,570465;3,745481;1,568519;-1,522398;3,632998;-2,809207;3,632792;1,881809;1,851396;-2,71834;-2,645533;4,208398;-4,014731;0,1593738;4,710244;2,383478;3,617921;-1,041966;1,274927;-0,8390207;-4,396458;-4,85696;4,899045;2,102614
Index: 19 | Name: car 14 | Brain Type: TotallyRandom | Fitness: 0,3100506 | BrainData : 3,51953;2,444156;1,530317;-3,811339;4,369765;-3,784089;-1,010336;-4,050632;0,7741446;-1,130651;4,070255;3,106031;0,5762558;2,842126;-3,039303;-3,006252;-1,754508;-4,7375;3,171887;-4,627065;1,429609;3,454794;-3,553695;-1,008365;1,758159;4,51767
Index: 20 | Name: car 15 | Brain Type: TotallyRandom | Fitness: 0,3076254 | BrainData : -3,373957;-2,429436;-4,824242;-0,5322366;-3,308183;-3,661355;-0,7893987;-2,30202;2,184708;-2,299931;2,384461;-2,277625;2,276945;-2,613759;-1,386686;2,732323;1,122315;0,6588454;-4,602212;-0,1257305;-4,573374;0,5505137;-4,796166;4,967142;4,547024;-0,4010649
Index: 21 | Name: car 18 | Brain Type: TotallyRandom | Fitness: 0,3075854 | BrainData : 0,1372199;-1,212689;4,378353;0,4000597;-2,058525;-3,16522;2,93944;-2,793416;-0,09500456;0,699789;-2,596192;-1,724586;-0,9021587;-3,835216;2,417349;-1,569422;4,410381;2,191368;4,985563;1,589749;0,8946486;4,550185;-4,541144;-3,961284;4,907956;-1,583285
Index: 22 | Name: car 11 | Brain Type: TotallyRandom | Fitness: 0,3074674 | BrainData : -2,465593;-0,7196288;1,654197;1,780193;-0,2380676;-2,67522;-4,089557;-0,2497621;4,498413;-3,014065;1,865671;-1,593788;-0,2619796;3,126854;-0,1673741;-1,982928;-0,1693912;-0,5802827;4,633771;4,586479;3,033175;0,2825885;2,68034;-3,636508;4,878698;-2,684942
Index: 23 | Name: car 6 | Brain Type: RandomParents | Fitness: 0,2481795 | BrainData : -0,6453332;1,238561;-4,706393;-0,6468608;-4,340622;-4,680167;-4,562044;2,785891;1,634292;3,339654;0,6454258;-2,482889;2,842817;-2,555984;-3,068165;2,761333;4,52331;0,2562318;-0,3297224;4,494016;3,043867;-2,138134;1,145617;0,6594582;-1,36743;0,1230145
Index: 24 | Name: car 7 | Brain Type: RandomParents | Fitness: 0,2454109 | BrainData : -3,532903;4,009591;2,856037;3,972517;3,193774;-0,2934353;1,654202;3,744181;1,716863;-4,601559;3,501178;-3,34422;-3,651456;3,567536;3,931287;4,390695;2,594638;-1,710362;3,990163;0,7697744;1,76697;1,04135;-2,458868;3,826;-1,225102;0,6007318
Index: 25 | Name: car 13 | Brain Type: TotallyRandom | Fitness: 0,2442608 | BrainData : -2,543739;0,8998771;3,910816;0,8413668;-2,51405;-1,512661;3,3178;-0,735342;0,9989018;4,2074;-3,78887;-3,064339;3,657216;-2,853803;-0,1639562;3,110528;-4,754943;-1,782237;-0,9692221;0,4795165;-1,936589;3,285286;-0,9454207;-3,14478;-3,919292;1,362166
Index: 26 | Name: car 10 | Brain Type: TotallyRandom | Fitness: 0,2430927 | BrainData : 1,644544;1,875203;-0,624506;-0,9239702;3,143797;0,3867679;0,4792433;-2,990094;-3,582187;-0,8691235;-3,78546;-1,977413;0,6314712;-4,083332;4,695109;-3,159613;-3,202154;2,598341;0,1018353;-2,764973;-1,966211;0,6015544;2,114563;-2,316657;-2,86729;-1,000116
Index: 27 | Name: car 2 | Brain Type: RandomParents | Fitness: 0,2285957 | BrainData : -1,337527;-0,3374111;2,629894;0,6050376;-3,307179;0,35156;-0,3049072;4,149992;4,34502;-0,176471;-3,26132;-0,6698157;-2,555074;-1,005569;4,452945;3,631335;-0,4063092;-4,658704;3,550887;0,7705459;-2,094318;1,39409;3,332012;1,381417;-2,366834;-2,380854
Index: 28 | Name: car 12 | Brain Type: TotallyRandom | Fitness: 0,2264494 | BrainData : -4,920204;-3,694467;-0,1456218;-0,6273775;2,42908;-0,01933289;-0,7518153;-1,302044;1,382564;2,570622;2,684422;-3,152834;4,560138;2,295215;1,067416;-1,644226;4,178158;3,005068;2,306049;-1,955673;1,808094;2,406411;3,492672;4,097687;-1,530297;-4,81263
Index: 29 | Name: car 17 | Brain Type: TotallyRandom | Fitness: 0,2260027 | BrainData : 0,5209012;-3,617089;3,25377;-4,313128;-0,9426003;-2,343011;0,975738;0,4386859;4,921118;2,073534;2,302365;-2,990639;4,355943;-4,358889;0,4952984;4,200168;-0,3497629;-4,269127;-3,353044;-0,8674116;-4,113161;4,527185;-1,743392;-0,2285581;-4,511555;-4,312338
Index: 30 | Name: car 16 | Brain Type: TotallyRandom | Fitness: 0,2224542 | BrainData : 1,4
