Generation: 970 | maxFitness: 3,670536 | maxFitnessGen: 2,099734 | maxFitnessGenBuf: 2,546982
N TotallyRandom: 10 | N RandomParents: 15 | N Top2: 25 | Min Mutation: 0,5

Index: 0 | Name: car 29 | Brain Type: TOP2 | Fitness: 2,546982 | BrainData : -2,223834;0,0833987;-1,982785;-0,04446847;-3,350207;4,256774;-0,08154367;3,33308;2,123385;4,469102;1,063207;-4,794528;-4,343963;2,117898;-2,440146;-3,621507;-0,4866942;-4,339444;4,367289;-0,3294615;-3,928358;-3,192513;2,268718;-2,296261;-1,800168;4,090527
Index: 29 | Name: car 1 | Brain Type: RandomParents | Fitness: 2,105874 | BrainData : -2,147749;0,06861964;-2,011061;-0,09698211;-3,350207;4,230363;-0,06762759;3,305779;2,11937;4,505334;1,071696;-4,861554;-4,359793;2,076754;-2,402109;-3,621507;-0,3576822;-4,359895;4,411439;-0,331453;-3,928358;-3,231706;2,367205;-2,341219;-1,792589;4,135127
Index: 30 | Name: car 3 | Brain Type: RandomParents | Fitness: 1,879081 | BrainData : -2,199552;0,1088914;-2,024796;-0,06198876;-3,316278;4,181677;-0,04026128;3,40801;2,126897;4,542108;1,011742;-4,762454;-4,323898;2,117898;-2,467867;-3,655474;-0,3804973;-4,397063;4,450577;-0,3233524;-3,928358;-3,228552;2,306102;-2,326491;-1,825836;4,090527
Index: 31 | Name: car 9 | Brain Type: RandomParents | Fitness: 1,540306 | BrainData : -2,209055;0,0303534;-1,970326;0,03732469;-3,37744;4,235264;-0,05395311;3,463291;2,13394;4,534401;1,048776;-4,740429;-4,429413;2,00497;-2,429635;-3,621507;-0,4383497;-4,395556;4,37591;-0,4183753;-3,903223;-3,241357;2,293467;-2,317686;-1,708138;4,091672
Index: 32 | Name: car 41 | Brain Type: TOP2 | Fitness: 1,497784 | BrainData : -2,223834;0,05908915;-1,987156;-0,1287833;-3,381916;4,20607;-0,08154367;3,283948;2,061709;4,546145;1,061305;-4,837051;-4,381236;2,153369;-2,433069;-3,621507;-0,4530978;-4,365273;4,39567;-0,3607876;-3,928358;-3,186182;2,30861;-2,317686;-1,825338;4,090527
Index: 33 | Name: car 36 | Brain Type: TOP2 | Fitness: 1,4955 | BrainData : -2,234988;0,05292082;-1,982785;-0,08999605;-3,350207;4,215166;-0,08154367;3,33857;2,107489;4,53416;1,061305;-4,78851;-4,334472;2,117898;-2,449695;-3,667891;-0,4585633;-4,365273;4,411439;-0,3598989;-3,928358;-3,274669;2,305166;-2,28859;-1,813827;4,057314
Index: 34 | Name: car 8 | Brain Type: RandomParents | Fitness: 1,491088 | BrainData : -2,256008;0,03978353;-1,97386;-0,06316976;-3,364615;4,192469;-0,06323678;3,377306;2,096626;4,488041;0,9832179;-4,816432;-4,430098;2,147833;-2,524974;-3,621507;-0,3803035;-4,365273;4,411439;-0,4226263;-3,942556;-3,261723;2,387821;-2,357282;-1,75669;4,070001
Index: 35 | Name: car 7 | Brain Type: RandomParents | Fitness: 1,427989 | BrainData : -2,165387;0,08482348;-1,982785;-0,01109807;-3,35662;4,249855;-0,06055917;3,340326;2,128424;4,473957;1,068771;-4,831851;-4,410188;2,120869;-2,469607;-3,656979;-0,4040456;-4,29753;4,367368;-0,4054287;-3,909713;-3,201807;2,401902;-2,295741;-1,773887;4,12485
Index: 36 | Name: car 16 | Brain Type: TotallyRandom | Fitness: 1,038482 | BrainData : 3,071133;2,416195;-4,181297;-0,02445984;0,5485277;2,632934;1,760671;3,531132;4,559202;-1,771578;0,357192;0,9631462;3,290503;0,06301451;3,363194;-0,829813;4,717042;-1,608483;-3,143377;-2,072464;-4,961136;-1,77489;1,576399;-3,440976;2,388535;-4,084814
Index: 37 | Name: car 11 | Brain Type: RandomParents | Fitness: 0,7088425 | BrainData : -3,139926;1,698335;0,6474844;3,393317;-4,027719;3,851976;-0,5095549;-0,5537103;-4,37678;-3,420713;-0,7438941;4,900533;1,196406;0,6703882;1,978062;2,960294;2,277117;-2,097779;0,2201316;-0,7847778;1,453839;3,113073;0,1585345;0,9126788;0,1963782;1,436068
Index: 38 | Name: car 4 | Brain Type: RandomParents | Fitness: 0,5945886 | BrainData : -3,439331;0,1096063;-1,090671;1,911618;1,470069;0,4347371;-1,650568;4,661492;4,208822;2,910923;-2,98307;-3,146144;3,538108;4,562963;3,798201;-4,654365;0,3933721;3,447646;-1,954337;4,627286;-1,675612;-1,048073;1,769458;2,017987;3,186991;4,212061
Index: 39 | Name: car 12 | Brain Type: RandomParents | Fitness: 0,5945488 | BrainData : -3,439331;0,1096063;-1,093109;1,868775;1,500359;0,4265957;-1,650568;4,661492;4,213858;2,943408;-2,970758;-3,122128;3,529935;4,597325;3,844139;-4,654365;0,3526336;3,491769;-2,002621;4,66909;-1,685973;-1,048073;1,744012;2,068336;3,181078;4,197165
Index: 40 | Name: car 0 | Brain Type: RandomParents | Fitness: 0,5890155 | BrainData : 3,109877;-3,605616;-3,357683;-4,090683;-4,302245;3,274895;-2,665039;-4,272472;-4,202112;2,229315;2,889349;3,304102;-2,699921;1,605373;-4,666134;4,52849;-0,925221;-3,25901;-3,481258;4,718393;-0,1931672;2,193402;4,72128;-3,264419;3,190464;2,49011
Index: 41 | Name: car 50 | Brain Type: RandomParents | Fitness: 0,5872924 | BrainData : 0,994503;-2,429071;0,07980776;-2,122365;-4,825755;-4,758111;1,815046;1,481403;4,836357;3,46249;4,502625;-2,526111;-4,836361;4,100012;-1,002528;-1,31089;4,976859;4,814858;1,09211;-0,9042459;3,56918;3,201022;0,8772392;0,4111772;3,504323;0,9685497
Index: 42 | Name: car 17 | Brain Type: TotallyRandom | Fitness: 0,5801767 | BrainData : -2,413604;-3,806126;2,85925;1,775182;1,329793;4,969792;2,655365;1,848814;-4,964958;2,808117;-3,561844;0,6701679;-4,799047;1,723715;1,782022;2,12935;-0,9982734;4,014189;0,808702;3,620091;3,284593;0,2838202;2,676666;4,001623;3,438251;2,345243
Index: 43 | Name: car 24 | Brain Type: TotallyRandom | Fitness: 0,5786018 | BrainData : 3,303223;-1,66792;0,04134369;-2,93862;-0,892487;4,100218;-0,8694844;1,920007;2,32829;-3,385775;-0,8762126;1,725323;4,262204;2,717847;1,053026;0,7316251;-0,1862116;2,231549;-3,791932;-3,820561;3,998427;1,159629;4,833626;-1,731219;4,63026;1,648395
Index: 44 | Name: car 15 | Brain Type: TotallyRandom | Fitness: 0,4690528 | BrainData : -1,833756;-0,7367616;-2,445822;-4,308238;-4,067888;-0,01615715;-0,6727786;-3,505069;0,847537;3,834151;-2,043213;-4,870344;0,6351299;-2,007968;-0,5044012;1,780732;-4,995764;3,794818;-2,852427;-3,248152;-4,891775;-0,4323001;-3,573737;-4,512016;-0,04112053;-4,536046
Index: 45 | Name: car 19 | Brain Type: TotallyRandom | Fitness: 0,4267207 | BrainData : 0,2029996;-0,8844118;-3,048573;-2,664614;3,042495;-0,03767204;-3,669107;0,4424233;-2,56743;-0,4854746;3,978181;3,026836;-3,826612;-3,22646;2,80275;-4,068784;-3,860916;-3,517943;1,601697;3,744555;2,741934;3,410128;-0,10886;-2,776389;-1,47656;-1,067311
Index: 46 | Name: car 18 | Brain Type: TotallyRandom | Fitness: 0,4186991 | BrainData : -4,480129;0,01601028;1,65968;-0,864851;-4,573093;2,236049;-3,605145;-1,481894;-4,763193;4,578092;-0,4184813;-0,9946923;-1,989371;-2,152102;4,265139;-4,666771;2,300825;1,509203;2,08537;2,930618;-1,509982;1,259068;-4,933683;1,756253;-3,682899;-4,080415
Index: 47 | Name: car 22 | Brain Type: TotallyRandom | Fitness: 0,4126766 | BrainData : 2,848895;4,40812;-0,2809758;-3,72105;-4,14941;2,988083;-2,117393;-4,786435;-4,531187;-0,04053545;3,535852;-2,546024;2,665505;3,081164;-3,329014;-2,204811;-3,97855;1,681565;2,635949;3,384118;0,05556059;4,509176;-2,354841;-1,690977;-3,361678;-1,234047
Index: 48 | Name: car 14 | Brain Type: RandomParents | Fitness: 0,4102617 | BrainData : -4,526425;3,43442
