Generation: 595 | maxFitness: 3,670536 | maxFitnessGen: 2,055755 | maxFitnessGenBuf: 2,513834
N TotallyRandom: 10 | N RandomParents: 15 | N Top2: 25 | Min Mutation: 0,5

Index: 0 | Name: car 7 | Brain Type: RandomParents | Fitness: 2,513834 | BrainData : 1,019869;1,299313;4,182798;0,7562166;3,492849;-1,294603;4,171311;0,8282129;0,1204703;-1,006169;-3,577205;-4,330716;3,104073;-2,299182;3,958606;-3,154898;5,008667;0,6025578;-1,323333;-4,543437;-1,185907;0,1345339;-1,160815;1,210446;-2,845718;3,829237
Index: 11 | Name: car 13 | Brain Type: RandomParents | Fitness: 2,329899 | BrainData : 1,035411;1,309929;4,184188;0,7212955;3,453176;-1,334435;4,319185;0,8272488;0,1493317;-1,063301;-3,661506;-4,277638;3,174998;-2,280515;3,91864;-3,132324;5,055965;0,6262732;-1,380139;-4,510266;-1,17627;0,1096417;-1,138405;1,204907;-2,947017;3,903848
Index: 12 | Name: car 34 | Brain Type: TOP2 | Fitness: 2,318893 | BrainData : 3,305441;4,69329;3,701956;-3,498363;-3,794036;-1,757514;-0,5391228;-0,2998476;-2,457579;3,773585;4,719097;-2,305679;-2,919974;-2,339823;-2,205142;2,280519;-2,937682;-1,986989;-2,192606;0,3203402;2,290893;-0,4299693;-3,276205;0,2959728;-1,146486;2,998568
Index: 13 | Name: car 46 | Brain Type: TOP2 | Fitness: 2,309956 | BrainData : 3,257062;4,69083;3,707508;-3,498363;-3,853876;-1,753762;-0,610915;-0,2998476;-2,457579;3,733036;4,764449;-2,299722;-2,890258;-2,364366;-2,225445;2,280519;-2,937682;-1,955602;-2,197443;0,3092604;2,290893;-0,4632251;-3,232844;0,2321844;-1,188719;3,035094
Index: 14 | Name: car 5 | Brain Type: RandomParents | Fitness: 2,306264 | BrainData : 1,06008;1,294468;4,206525;0,7399501;3,377304;-1,291151;4,248544;0,822233;0,05204196;-1,052892;-3,651656;-4,227807;3,145011;-2,3544;3,92498;-3,114101;5,00544;0,7013181;-1,318942;-4,477608;-1,214135;0,1314739;-1,157202;1,196144;-2,881423;3,863064
Index: 15 | Name: car 48 | Brain Type: TOP2 | Fitness: 2,283272 | BrainData : 3,305441;4,743212;3,670782;-3,498363;-3,852118;-1,720237;-0,5412699;-0,2998476;-2,457579;3,743545;4,725838;-2,267203;-2,890258;-2,34977;-2,266067;2,245452;-2,937682;-2,007133;-2,192606;0,2872763;2,242315;-0,4675096;-3,215057;0,2736182;-1,186348;3,027405
Index: 16 | Name: car 11 | Brain Type: RandomParents | Fitness: 2,234354 | BrainData : 1,056947;1,348616;4,214687;0,6883096;3,43075;-1,316039;4,283945;0,8620594;0,1233553;-1,055687;-3,70458;-4,277638;3,197288;-2,274023;3,837719;-3,12142;5,041479;0,6262732;-1,441088;-4,481524;-1,186702;0,1256925;-1,138405;1,193348;-2,9363;3,928411
Index: 17 | Name: car 32 | Brain Type: TOP2 | Fitness: 2,230689 | BrainData : 3,272955;4,69329;3,670782;-3,498363;-3,80726;-1,731141;-0,5730743;-0,3080828;-2,457579;3,748586;4,725838;-2,299722;-2,863043;-2,334213;-2,225445;2,305931;-2,937682;-1,986989;-2,179359;0,3294582;2,290893;-0,4299693;-3,255033;0,246286;-1,188719;3,072144
Index: 18 | Name: car 28 | Brain Type: TOP2 | Fitness: 2,139038 | BrainData : 3,346013;4,710135;3,670782;-3,508879;-3,802729;-1,72899;-0,5730743;-0,2812413;-2,4887;3,761696;4,725838;-2,342228;-2,85409;-2,334213;-2,201431;2,280519;-2,972866;-1,936994;-2,187799;0,3092604;2,290893;-0,4299693;-3,257728;0,302972;-1,173532;3,000887
Index: 19 | Name: car 42 | Brain Type: TOP2 | Fitness: 2,065616 | BrainData : 3,305441;4,69329;3,648474;-3,472096;-3,80726;-1,731141;-0,5730743;-0,3199435;-2,450922;3,743545;4,725838;-2,290633;-2,870752;-2,334213;-2,232344;2,312005;-2,937682;-1,973752;-2,192606;0,2602924;2,299224;-0,4299693;-3,197127;0,2300994;-1,162965;3,033599
Index: 20 | Name: car 39 | Brain Type: TOP2 | Fitness: 2,060765 | BrainData : 3,309212;4,690942;3,624643;-3,498363;-3,80726;-1,683073;-0,5388216;-0,2582183;-2,478974;3,743545;4,725838;-2,330947;-2,890258;-2,29399;-2,218827;2,274812;-2,937682;-1,96214;-2,192606;0,3092604;2,288203;-0,4299693;-3,249632;0,2736182;-1,145786;3,031613
Index: 21 | Name: car 6 | Brain Type: RandomParents | Fitness: 2,054929 | BrainData : 1,106202;1,294468;4,223298;0,6900427;3,369662;-1,291151;4,248544;0,8272488;0,09901917;-1,027115;-3,651656;-4,179813;3,145011;-2,346602;3,899859;-3,106094;5,01615;0,7362628;-1,318942;-4,477608;-1,23948;0,1314739;-1,157202;1,214253;-2,907682;3,863064
Index: 22 | Name: car 33 | Brain Type: TOP2 | Fitness: 2,047318 | BrainData : 3,305441;4,69329;3,670782;-3,498363;-3,80726;-1,737935;-0,5595849;-0,3447164;-2,457579;3,743545;4,725838;-2,299722;-2,927129;-2,328319;-2,225445;2,271097;-2,937682;-1,986989;-2,192606;0,3092604;2,281798;-0,4658355;-3,232844;0,2736182;-1,144627;3,033599
Index: 23 | Name: car 44 | Brain Type: TOP2 | Fitness: 2,038999 | BrainData : 3,305441;4,655424;3,688813;-3,498363;-3,80726;-1,731141;-0,5730743;-0,2546679;-2,457579;3,730321;4,728501;-2,299722;-2,890258;-2,334213;-2,225445;2,280519;-2,900919;-1,986989;-2,192606;0,3161009;2,290893;-0,4299693;-3,232844;0,2736182;-1,181215;3,08056
Index: 24 | Name: car 38 | Brain Type: TOP2 | Fitness: 1,964548 | BrainData : 3,306712;4,709393;3,670782;-3,490839;-3,80726;-1,769351;-0,5580211;-0,2998476;-2,411048;3,743545;4,697654;-2,299722;-2,915332;-2,334213;-2,263283;2,280519;-2,937682;-1,939257;-2,192606;0,3489537;2,290893;-0,4299693;-3,22605;0,2580619;-1,233964;3,033599
Index: 25 | Name: car 49 | Brain Type: TOP2 | Fitness: 1,92851 | BrainData : 3,305441;4,716594;3,668548;-3,531619;-3,80726;-1,731141;-0,5730743;-0,2998476;-2,439678;3,711961;4,758606;-2,299722;-2,890258;-2,334213;-2,225445;2,280519;-2,983525;-1,986989;-2,180583;0,3387075;2,290893;-0,4299693;-3,232844;0,2369478;-1,227536;3,033599
Index: 26 | Name: car 43 | Brain Type: TOP2 | Fitness: 1,927079 | BrainData : 3,278585;4,698439;3,678141;-3,463185;-3,80726;-1,731141;-0,5920352;-0,3251254;-2,457579;3,696043;4,725838;-2,303524;-2,890258;-2,383815;-2,260411;2,28727;-2,937682;-1,986989;-2,192606;0,3092604;2,311442;-0,4299693;-3,2157;0,307226;-1,188719;3,033599
Index: 27 | Name: car 27 | Brain Type: TOP2 | Fitness: 1,926757 | BrainData : 3,305441;4,69329;3,670782;-3,533065;-3,794842;-1,731141;-0,5730743;-0,2883155;-2,457579;3,730987;4,725838;-2,257113;-2,857157;-2,337803;-2,225445;2,280519;-2,918462;-1,986989;-2,192606;0,3437658;2,301105;-0,4466739;-3,232844;0,2736182;-1,209842;3,033599
Index: 28 | Name: car 36 | Brain Type: TOP2 | Fitness: 1,919423 | BrainData : 3,277203;4,646639;3,681559;-3,498363;-3,80726;-1,696489;-0,5795313;-0,2998476;-2,457579;3,743545;4,725838;-2,299722;-2,87821;-2,334213;-2,18134;2,327838;-2,937682;-1,940057;-2,233509;0,3537024;2,290893;-0,4299693;-3,232844;0,2736182;-1,197187;2,994282
Index: 29 | Name: car 25 | Brain Type: TOP2 | Fitness: 1,892152 | BrainData : 3,338244;4,69329;3,674598;-3,498363;-3,80726;-1,731141;-0,5730743;-0,3156988;-2,422857;3,745963;4,725838;-2,317709;-2,914316;-2,376423;-2,201716;2,269496;-2,949832;-1,986989;-2,192606;0,3092604;2,290893;-0,4299693;-3,232844;0,2812142;-1,220938;3,033599
Index: 30 | Name: car 8 | Brain Type: RandomParents | Fitness: 1,467891 | BrainData : 1,026318;1,300637;4,191098;0,7446604;3,417251;-1,278083;4,283945;0,8272488;0,1493317;-1,042056;-3,70458;-4,277638;3,193962;-2,252824;3,879593;-3,095482;5,041479;0,6262732;-1,46383;-4,534185;-1,248627;0,08583732;-1,138405;1,193348;-2,9363;3,929959
Index: 31 | Name: car 3 | Brain Type: RandomParents | Fitness: 1,340996 | BrainData : 1,038664;1,329638;4,188745;0,6807315;3,398121;-1,233804;4,264974;0,8448666;0,1493317;-1,044219;-3,652245;-4,30398;3,128705;-2,274023;3,879593;-3,154907;5,041479;0,6169939;-1,341085;-4,510266;-1,164959;0,1542758;-1,09029;1,233045;-2,91067;3,90065
Index: 32 | Name: car 2 | Brain Type: RandomParents | Fitness: 1,21109 | BrainData : 1,06008;1,390919;4,184188;0,735214;3,416893;-1,347389;4,242678;0,9000887;0,09097173;-0,9954554;-3,578091;-4,336236;3,073596;-2,256148;3,935019;-3,151293;5,092808;0,6262732;-1,353042;-4,51751;-1,176635;0,08090948;-1,168465;1,222543;-2,841676;3,931206
Index: 33 | Name: car 10 | Brain Type: RandomParents | Fitness: 1,192779 | BrainData : 1,04489;1,300869;4,146183;0,6677114;3,473482;-1,250079;4,349436;0,9089181;0,1766704;-1,055687;-3,655842;-4,33055;3,218505;-2,274023;3,879593;-3,170758;5,021414;0,659021;-1,358886;-4,523501;-1,153414;0,1757093;-1,203408;1,233894;-2,91067;3,914793
Index: 34 | Name: car 41 | Brain Type: TOP2 | Fitness: 1,179007 | BrainData : 3,305441;4,69329;3,626597;-3,498363;-3,772324;-1,731141;-0,5946162;-0,2998476;-2,479256;3,76616;4,725838;-2,299722;-2,886114;-2,334213;-2,231976;2,280519;-2,937682;-1,966044;-2,192606;0,294122;2,290893;-0,4358661;-3,232844;0,3097678;-1,230221;3,00672
Index: 35 | Name: car 12 | Brain Type: RandomParents | Fitness: 0,9855584 | BrainData : 1,038664;1,310068;4,209605;0,7280139;3,410186;-1,303111;4,235246;0,8043343;0,1354054;-1,083628;-3,655842;-4,292287;3,195018;-2,270123;3,879593;-3,144182;5,016555;0,6563022;-1,380139;-4,510266;-1,164959;0,1237889;-1,151836;1,269917;-2,962732;3,863837
Index: 36 | Name: car 18 | Brain Type: TotallyRandom | Fitness: 0,8562081 | BrainData : -1,024936;-0,2799459;-3,272962;2,660913;-4,121447;2,996027;-2,391192;-2,934934;2,342803;-3,233899;2,636832;-1,622748;-1,744217;-0,9433537;-0,5369587;1,434926;-2,000257;-4,838005;3,554444;0,9553175;-4,9608;-2,356386;-3,457754;-4,348297;4,956917;0,9423189
Index: 37 | Name: car 22 | Brain Type: TotallyRandom | Fitness: 0,7402194 | BrainData : 4,021404;-2,585971;-3,8862;-0,24157;-2,921953;-4,424497;-3,577199;-4,629393;2,453316;-1,552066;-4,192768;-3,05614;1,324562;-4,43259;-3,733898;0,1941209;3,314093;3,002334;-1,743598;-3,270242;-3,849436;-3,273354;1,630031;1,401315;-0,6783299;4,021797
Index: 38 | Name: car 15 | Brain Type: TotallyRandom | Fitness: 0,7253168 | BrainData : 3,887029;2,077437;3,830428;0,4116254;-1,845506;-0,08850765;-3,556006;-3,943188;2,390606;-0,9955187;-4,093213;-4,271639;4,313879;-1,105577;-1,723566;1,167768;2,592683;-3,266182;0,0002808571;0,9729533;4,764177;-3,998537;3,283166;4,547228;0,1991253;-0,308197
Index: 39 | Name: car 20 | Brain Type: TotallyRandom | Fitness: 0,6269578 | BrainData : -2,694512;3,933291;4,302971;-4,867782;-0,795589;-3,491699;0,6565995;-0,3899198;0,935113;-1,76457;-2,387631;0,8982987;2,080364;2,913432;-2,019809;-0,9245176;1,839889;3,887482;-2,831714;-0,6020374;-1,093311;1,363251;1,737611;0,209506;0,8271866;3,766165
Index: 40 | Name: car 23 | Brain Type: TotallyRandom | Fitness: 0,6233698 | BrainData : 3,003087;-3,846927;-4,948407;-2,261168;-0,8511896;1,279342;-1,645703;-2,498295;-4,248032;-1,699783;0,6864138;4,220628;4,085436;0,7942314;-0,3442245;-2,958545;-4,860708;-4,812353;-2,997871;-0,7381253;-2,662543;1,046569;3,89905;1,085677;0,6343298;3,487608
Index: 41 | Name: car 4 | Brain Type: RandomParents | Fitness: 0,5973881 | BrainData : -4,342237;-1,210289;4,264996;-2,711526;1,163006;-0,9246263;2,068623;4,216306;-0,2877669;0,9121785;4,766065;0,8788551;-3,073077;-2,58781;2,651232;4,265879;-0,3260117;-0,5748712;3,794238;-2,353796;-3,800831;-3,312799;2,561748;1,480994;3,732962;-1,372359
Index: 42 | Name: car 19 | Brain Type: TotallyRandom | Fitness: 0,5897354 | BrainData : 3,944889;-3,889894;-3,542704;-2,177307;3,454733;-1,229649;4,296524;-0,09337473;2,795937;-3,370906;4,747897;3,47436;4,793329;-2,765636;4,830868;-2,373151;-4,628332;-2,966689;0,2153296;3,503933;4,55402;2,299759;-2,936234;2,405779;2,085924;3,689026
Index: 43 | Name: car 1 | Brain Type: RandomParents | Fitness: 0,5892209 | BrainData : -2,74704;2,94313;3,681019;-4,085427;0,4920573;-0,1422472;-0,5976276;-0,2118177;0,5099745;-4,26629;-4,47792;-4,525298;0,6951208;1,33804;-3,680005;-1,574851;3,988518;-3,150785;-2,092617;-1,901339;3,303322;-1,674842;4,548689;-0,2756911;2,454897;4,813196
Index: 44 | Name: car 9 | Brain Type: RandomParents | Fitness: 0,5794893 | BrainData : 3,544737;2,299829;-4,174229;2,101041;-0,02648878;-3,221723;1,775656;4,930228;4,106319;1,927598;-1,138587;1,004419;-4,777466;-1,117534;-1,891872;0,001416784;2,937889;4,477801;1,151766;-3,741247;1,919433;2,291427;-2,640855;4,151602;4,587196;3,02289
Index: 45 | Name: car 16 | Brain Type: TotallyRandom | Fitness: 0,5123999 | BrainData : -0,8108873;-1,983342;-1,478159;0,8064671;-4,450451;1,270311;-1,419759;-1,595771;-1,350042;-3,840242;4,3042;2,124977;-0,9438224;4,178293;2,294804;-3,319678;-3,810044;0,3246622;-0,1126118;4,151069;0,8184485;-2,09392;-3,363747;-2,197489;-1,30584;-1,685613
Index: 46 | Name: car 24 | Brain Type: TotallyRandom | Fitness: 0,4242843 | BrainData : -2,294865;-1,74032;2,126783;-1,628804;3,223107;-2,546264;4,46315;-3,606891;1,819893;-0,7561226;-1,078744;3,446481;-1,266323;4,970723;1,05161;0,6383972;-0,6257911;0,7968216;4,971874;-2,173252;-2,806624;-4,803749;-0,1343269;2,500454;-3,71419;-2,170246
Index: 47 | Name: car 17 | Brain Type: TotallyRandom | Fitness: 0,4229879 | BrainData : 1,646472;3,275001;0,06911087;-1,708115;-0,1393123;-1,692829;1,766856;3,451972;4,331999;-3,501995;1,478096;3,933618;-4,976652;0,01361799;-1,392565;2,621813;-3,63658;-2,912082;-0,5810637;-4,203615;0,7510142;-1,581757;3,088756;-0,294178;-4,046043;3,373727
Index: 48 | Name: car 0 | Brain Type: RandomParents | Fitness: 0,4218926 | BrainData : 4,267312;4,512763;-3,453381;1,152213;4,38664;-4,149198;0,4235487;4,733544;2,720655;1,08
