Generation: 936 | maxFitness: 3,670536 | maxFitnessGen: 2,407225 | maxFitnessGenBuf: 2,553352
N TotallyRandom: 10 | N RandomParents: 15 | N Top2: 25 | Min Mutation: 0,5

Index: 0 | Name: car 25 | Brain Type: TOP2 | Fitness: 2,553352 | BrainData : -2,252045;0,1399701;-2,148711;0,04102473;-3,303936;4,40942;0,006566853;3,468156;2,117415;4,508797;1,050205;-4,826241;-4,584893;2,141639;-2,402441;-3,437734;-0,1897158;-4,620529;4,47436;-0,4478174;-3,983886;-3,362283;2,237686;-2,192003;-1,856514;4,15776
Index: 11 | Name: car 37 | Brain Type: TOP2 | Fitness: 2,430099 | BrainData : -2,249696;0,1269553;-2,164385;0,0644111;-3,255177;4,414025;-0,01864975;3,500339;2,135691;4,513969;1,043082;-4,805078;-4,595607;2,141639;-2,402441;-3,43116;-0,2260123;-4,616317;4,469913;-0,4206982;-3,945636;-3,325196;2,237686;-2,196889;-1,852205;4,15291
Index: 12 | Name: car 8 | Brain Type: RandomParents | Fitness: 2,381412 | BrainData : -2,295708;0,2128826;-2,160767;0,0644111;-3,206558;4,396083;-0,02754311;3,468156;2,171843;4,4725;1,062223;-4,805065;-4,595607;2,093316;-2,435516;-3,441004;-0,1912436;-4,575637;4,398346;-0,4037797;-3,966617;-3,361712;2,238115;-2,193702;-1,856449;4,171909
Index: 13 | Name: car 45 | Brain Type: TOP2 | Fitness: 2,379346 | BrainData : -2,252045;0,1269553;-2,148711;0,03331069;-3,221876;4,40942;0,03214559;3,468156;2,14021;4,508797;1,043082;-4,807314;-4,595607;2,141639;-2,409132;-3,437734;-0,2374925;-4,614979;4,513315;-0,4396747;-3,945636;-3,355699;2,219279;-2,145797;-1,856514;4,15291
Index: 14 | Name: car 3 | Brain Type: RandomParents | Fitness: 2,379205 | BrainData : -2,265147;0,1269553;-2,148711;0,0644111;-3,255177;4,40942;0,006566853;3,421735;2,126646;4,508797;1,043082;-4,805078;-4,567658;2,098651;-2,386293;-3,437734;-0,2374925;-4,664861;4,469913;-0,4037797;-3,934259;-3,336334;2,237686;-2,202623;-1,856514;4,186875
Index: 15 | Name: car 32 | Brain Type: TOP2 | Fitness: 2,375589 | BrainData : -2,279762;0,1269553;-2,148711;0,0644111;-3,255177;4,409126;0,004487716;3,468156;2,136097;4,508797;1,043082;-4,805078;-4,595607;2,119254;-2,374004;-3,437734;-0,2374925;-4,60233;4,469913;-0,4181834;-3,945636;-3,325196;2,248416;-2,221567;-1,856514;4,196191
Index: 16 | Name: car 48 | Brain Type: TOP2 | Fitness: 2,356001 | BrainData : -2,261945;0,1269553;-2,148711;0,06996475;-3,255177;4,40942;0,006566853;3,468156;2,14021;4,516526;0,9996856;-4,805078;-4,632905;2,141639;-2,402441;-3,437734;-0,2374925;-4,616317;4,473075;-0,4037797;-3,945636;-3,320594;2,237686;-2,192003;-1,856514;4,13491
Index: 17 | Name: car 31 | Brain Type: TOP2 | Fitness: 2,355645 | BrainData : -2,252045;0,1269553;-2,186886;0,1085895;-3,255177;4,40942;0,006566853;3,456961;2,115557;4,475374;1,053559;-4,843437;-4,568631;2,141639;-2,402441;-3,453193;-0,1994135;-4,616317;4,469913;-0,3834105;-3,945636;-3,375058;2,247585;-2,192003;-1,856514;4,15291
Index: 18 | Name: car 4 | Brain Type: RandomParents | Fitness: 2,349282 | BrainData : -2,231183;0,1444527;-2,175986;0,06586359;-3,200943;4,391123;-0,007955082;3,468156;2,171843;4,452271;1,003607;-4,845868;-4,645494;2,175405;-2,433643;-3,39766;-0,1810167;-4,655325;4,440649;-0,4223636;-4,026979;-3,284634;2,232894;-2,243817;-1,8334;4,098464
Index: 19 | Name: car 49 | Brain Type: TOP2 | Fitness: 2,348964 | BrainData : -2,288356;0,1342215;-2,148711;0,02679505;-3,232584;4,40942;0,006566853;3,468156;2,116729;4,511805;1,032288;-4,846431;-4,595607;2,141639;-2,374799;-3,434092;-0,2374925;-4,616317;4,469913;-0,4037797;-3,955121;-3,325196;2,237686;-2,192003;-1,856514;4,125122
Index: 20 | Name: car 33 | Brain Type: TOP2 | Fitness: 2,32092 | BrainData : -2,238186;0,08252439;-2,148711;0,0644111;-3,255177;4,40942;0,02698335;3,468156;2,14021;4,508797;1,043082;-4,833277;-4,595607;2,179448;-2,402441;-3,437734;-0,2374925;-4,616317;4,469913;-0,3760948;-3,993745;-3,325196;2,237686;-2,192003;-1,843589;4,160079
Index: 21 | Name: car 41 | Brain Type: TOP2 | Fitness: 2,299405 | BrainData : -2,252045;0,1269553;-2,148711;0,03389931;-3,233603;4,392694;0,006566853;3,503145;2,14021;4,531449;1,043082;-4,805078;-4,595607;2,141639;-2,433314;-3,462004;-0,2241569;-4,616317;4,469913;-0,4326033;-3,990897;-3,325196;2,237686;-2,192003;-1,856514;4,197413
Index: 22 | Name: car 38 | Brain Type: TOP2 | Fitness: 2,284152 | BrainData : -2,252022;0,1736088;-2,158388;0,0644111;-3,22215;4,363156;-0,01464098;3,468156;2,113281;4,514657;1,043082;-4,805078;-4,595607;2,141639;-2,371309;-3,482929;-0,2655583;-4,594886;4,469913;-0,4099599;-3,949959;-3,330631;2,237686;-2,192003;-1,839294;4,166595
Index: 23 | Name: car 9 | Brain Type: RandomParents | Fitness: 2,245913 | BrainData : -2,227198;0,1311661;-2,185135;0,09946042;-3,283868;4,378309;0,006566853;3,468156;2,140469;4,452706;1,097932;-4,8308;-4,595607;2,126347;-2,436257;-3,437734;-0,144348;-4,616317;4,39588;-0,4387558;-3,951349;-3,279128;2,197719;-2,193488;-1,865734;4,16391
Index: 24 | Name: car 28 | Brain Type: TOP2 | Fitness: 2,245189 | BrainData : -2,296337;0,08931671;-2,145088;0,0644111;-3,255177;4,387517;0,05562875;3,496089;2,124987;4,508797;1,043082;-4,810796;-4,611864;2,141639;-2,382537;-3,437734;-0,2374925;-4,616317;4,473222;-0,4037797;-3,929787;-3,276987;2,256184;-2,192003;-1,856514;4,15291
Index: 25 | Name: car 35 | Brain Type: TOP2 | Fitness: 2,219757 | BrainData : -2,275072;0,1312662;-2,148711;0,03500396;-3,255177;4,447283;-0,01601833;3,468156;2,147583;4,508797;1,043082;-4,805078;-4,637613;2,153523;-2,402506;-3,437734;-0,2568415;-4,616317;4,421008;-0,4037797;-3,978867;-3,325196;2,237686;-2,192003;-1,818125;4,138209
Index: 26 | Name: car 43 | Brain Type: TOP2 | Fitness: 2,104212 | BrainData : -2,274605;0,1269553;-2,147749;0,0644111;-3,255177;4,426078;0,03525292;3,485865;2,108965;4,508797;1,043082;-4,795775;-4,595607;2,141639;-2,449853;-3,435157;-0,2247144;-4,585829;4,434813;-0,3820363;-3,945636;-3,325196;2,263776;-2,192003;-1,856514;4,11208
Index: 27 | Name: car 46 | Brain Type: TOP2 | Fitness: 2,093124 | BrainData : -2,250084;0,1269553;-2,148711;0,05245441;-3,255177;4,40942;0,006566853;3,468156;2,099776;4,519715;1,043082;-4,853771;-4,636743;2,123171;-2,369685;-3,437734;-0,2693206;-4,646951;4,476279;-0,4037797;-3,945636;-3,325196;2,285662;-2,21498;-1,856514;4,149365
Index: 28 | Name: car 5 | Brain Type: RandomParents | Fitness: 2,026639 | BrainData : -2,267609;0,1351368;-2,175986;0,1113171;-3,271441;4,405482;0,0386481;3,460784;2,171843;4,472907;1,049599;-4,780026;-4,5836;2,125916;-2,476266;-3,464953;-0,1912436;-4,617298;4,440649;-0,4625808;-3,971141;-3,276781;2,222431;-2,195839;-1,841368;4,145493
Index: 29 | Name: car 40 | Brain Type: TOP2 | Fitness: 1,955902 | BrainData : -2,252045;0,16055;-2,147696;0,07993601;-3,274207;4,40942;0,006566853;3,49854;2,14021;4,508797;1,043082;-4,788707;-4,595607;2,152393;-2,402441;-3,437734;-0,2163099;-4,61034;4,469913;-0,4100444;-3,945636;-3,340681;2,265486;-2,182434;-1,856514;4,15291
Index: 30 | Name: car 29 | Brain Type: TOP2 | Fitness: 1,94112 | BrainData : -2,235552;0,171701;-2,148711;0,0644111;-3,255177;4,379188;0,03682905;3,468156;2,14021;4,534018;1,016165;-4,784848;-4,551445;2,141639;-2,402441;-3,426617;-0,2085777;-4,653492;4,468787;-0,4037797;-3,945636;-3,311713;2,237686;-2,173071;-1,903427;4,15291
Index: 31 | Name: car 30 | Brain Type: TOP2 | Fitness: 1,605624 | BrainData : -2,252045;0,1269553;-2,117953;0,0644111;-3,259967;4,426347;0,006566853;3,468156;2,152403;4,508797;1,043082;-4,805078;-4,582394;2,092528;-2,364229;-3,437734;-0,2374925;-4,616317;4,469913;-0,4037797;-3,945636;-3,359713;2,191791;-2,182266;-1,834978;4,15291
Index: 32 | Name: car 14 | Brain Type: RandomParents | Fitness: 1,585636 | BrainData : -2,267609;0,1279253;-2,175986;0,05466515;-3,206558;4,362649;0,04691532;3,438273;2,151042;4,470264;1,025565;-4,750518;-4,555066;2,141639;-2,433643;-3,442932;-0,1912436;-4,613213;4,440649;-0,4037797;-3,997471;-3,367224;2,190704;-2,195839;-1,8199;4,107825
Index: 33 | Name: car 34 | Brain Type: TOP2 | Fitness: 1,5393 | BrainData : -2,232918;0,1521119;-2,145768;0,03348545;-3,230408;4,44637;0,02368817;3,468156;2,14021;4,508797;1,008412;-4,812979;-4,595607;2,183904;-2,402441;-3,437734;-0,2732579;-4,616317;4,469913;-0,4067953;-3,945636;-3,34051;2,207846;-2,219163;-1,810483;4,15291
Index: 34 | Name: car 20 | Brain Type: TotallyRandom | Fitness: 0,8448752 | BrainData : -3,309852;-0,9350281;2,272652;2,462826;0,007379532;-3,126851;2,178092;-2,772178;2,661269;-4,541087;-3,199961;-3,67275;-4,024873;3,191441;-2,352266;-3,967546;-0,08541536;3,460694;-3,040966;-2,832199;-3,757147;-3,931837;-1,707342;-3,949199;0,2910833;-0,5432539
Index: 35 | Name: car 16 | Brain Type: TotallyRandom | Fitness: 0,6791512 | BrainData : 0,3993802;-3,904065;-0,2173738;-2,674766;-0,316052;-0,4608388;0,8108468;-3,477024;2,995346;3,340602;1,191554;-1,486874;4,103046;4,650239;-1,074164;-3,676964;1,334159;-0,3101377;-3,604626;1,473423;-3,382343;2,111753;-1,703546;-4,624963;2,99456;-2,939193
Index: 36 | Name: car 18 | Brain Type: TotallyRandom | Fitness: 0,6640257 | BrainData : -4,139338;-4,954571;0,4571228;-3,996829;-1,064686;-0,3981881;2,272294;-2,152245;-3,409595;0,3220148;4,286258;-2,947703;1,686928;2,969058;2,883371;-0,1936011;-0,5896525;4,717695;-1,150081;-4,522823;-2,75001;-3,03906;-4,242126;-4,713753;4,323468;4,025598
Index: 37 | Name: car 21 | Brain Type: TotallyRandom | Fitness: 0,6198927 | BrainData : 3,727751;2,457312;4,038954;1,095579;1,191626;0,5747218;4,715266;-1,206556;3,513006;-1,964612;-1,289683;2,034636;-4,275206;-4,488722;0,9800701;0,1673989;0,2076526;1,512458;-1,958001;-3,834331;-2,773658;1,151329;2,141446;1,081223;2,170606;-1,284519
Index: 38 | Name: car 6 | Brain Type: RandomParents | Fitness: 0,6067882 | BrainData : 3,728909;2,43358;-0,5560536;-2,5817;0,1223116;-1,496835;-4,74966;-1,660338;2,968581;1,421301;-0,7410855;-1,898796;4,837953;-4,847471;-1,466286;0,7116037;-3,50028;0,02407122;1,037449;3,743775;0,8587213;3,679014;4,780634;-1,675444;0,9612532;2,219117
Index: 39 | Name: car 12 | Brain Type: RandomParents | Fitness: 0,6046742 | BrainData : -2,777183;4,563486;1,257506;3,651358;-0,4120857;3,929841;-1,0197;-1,069212;2,815013;4,576871;1,914584;3,245744;-1,696532;4,196917;-0,7738676;1,618048;2,399836;-2,001399;1,003127;-1,987451;3,093405;-3,107638;1,23446;-2,605687;3,545969;-2,986314
Index: 40 | Name: car 1 | Brain Type: RandomParents | Fitness: 0,6046057 | BrainData : -2,777183;4,589401;1,210044;3,689879;-0,4231389;3,966496;-0,9800605;-1,048302;2,788637;4,562567;1,884943;3,28171;-1,719525;4,196917;-0,7475548;1,545875;2,430157;-2,001399;1,003127;-1,94113;3,152981;-3,113748;1,23446;-2,611805;3,509002;-2,993287
Index: 41 | Name: car 13 | Brain Type: RandomParents | Fitness: 0,603569 | BrainData : 2,794348;4,918668;0,04286509;0,5897037;-3,763775;-4,573604;-0,4689522;-0,3680782;2,081333;3,368085;1,401425;-1,44787;1,24722;-3,566132;3,016752;-1,29671;-1,671083;-1,219527;-2,663372;-3,961362;3,746399;1,793384;-3,975168;1,882049;1,367117;2,930082
Index: 42 | Name: car 15 | Brain Type: TotallyRandom | Fitness: 0,5882661 | BrainData : 0,5706758;3,694096;-1,393469;-0,4249806;-2,108283;-4,075412;1,513887;-0,5950375;-4,755655;3,114434;-3,524188;4,732065;4,790501;-1,373491;-3,982964;-3,484968;-2,527081;4,572816;3,566102;2,526081;-2,708309;4,105597;-1,306935;1,625571;4,578771;0,1457615
Index: 43 | Name: car 50 | Brain Type: RandomParents | Fitness: 0,5066911 | BrainData : 0,6285696;-0,5752416;3,769069;2,112523;2,151687;2,507372;-4,446842;4,236497;3,561913;4,298765;-4,594242;4,809565;4,754484;-1,516388;-4,604459;3,535269;-2,106435;-3,679985;3,487321;-0,23807;-1,537538;2,296475;-0,5056829;0,8418827;-2,373986;4,437727
Index: 44 | Name: car 19 | Brain Type: TotallyRandom | Fitness: 0,4844957 | BrainData : 0,5440111;-4,845045;-2,438688;-4,189391;4,148523;-1,184416;-4,802759;4,351146;-1,072735;-1,779551;-4,494405;3,145318;-0,4588823;2,794476;-4,918365;3,405856;1,515417;0,4471035;-1,304553;-0,6964569;0,9259958;-4,357547;-1,359841;1,810836;0,1813536;-4,190704
Index: 45 | Name: car 0 | Brain Type: RandomParents | Fitness: 0,4400156 | BrainData : 1,525846;4,653804;-4,241868;3,97077;1,842328;1,422932;-4,081139;-1,85587;-0,2433448;4,958569;3,974298;2,993816;2,259958;0,8060689;3,305523;4,672767;-4,937256;-4,350334;-4,543528;0,02920818;1,263381;2,880766;-0,55862;-2,423263;-1,828082;0,0583334
Index: 46 | Name: car 10 | Brain Type: RandomParents | Fitness: 0,4198135 | BrainData : -1,188582;-4,365715;-2,506379;-1,285348;-4,635768;-0,4997249;3,108332;3,125048;2,60047;0,7486358;-0,8157058;-3,038907;3,600344;1,65924;2,02742;-1,150529;0,5856156;0,0111813;3,541672;-0,6256313;2,677251;2,424771;1,973491;3,025897;-1,488437;0,7646842
Index: 47 | Name: car 24 | Brain Type: TotallyRandom | Fitness: 0,4191785 | BrainData : 0,8821626;-4,710093;-0,5479388;1,331705;-0,1870174;4,021572;1,775888;-3,929308;-3,797265;0,4023581;-4,705112;-1,843224;4,23753;-0,9775085;4,560142;1,429711;3,854246;-0,5606036;-4,822384;3,414565;4,012264;-4,316174;-0,3289456;-0,3769917;-3,218275;-1,865575
Index: 48 | Name: car 17 | Brain Type: TotallyRandom | Fitness: 0,4118575 | BrainData : 2,079235;-0,8281045;4,990904;-0,0430
