Generation: 18 | maxFitness: 1,852206 | maxFitnessGen: 1,757692 | maxFitnessGenBuf: 1,712204
N TotallyRandom: 5 | N RandomParents: 10 | N Top2: 25 | Min Mutation: 0,2

Index: 0 | Name: car 6 | Brain Type: RandomParents | Fitness: 1,712204 | BrainData : -3,411368;-0,3248618;-2,50438;4,22409;-6,860704;-0,7948309;-2,39786;-0,9278488;0,9627662;1,008311;5,084185;-4,972491;1,733646;5,214293;-6,140232;0,9716331;2,30932;8,87553;6,201122;-1,071779;4,029921;-3,193269;4,771316;-5,628581;-0,5548706;4,877691
Index: 15 | Name: car 16 | Brain Type: TOP2 | Fitness: 0,6506109 | BrainData : -3,473496;-0,3248618;-0,2198238;4,22409;-4,832415;-0,7948309;-2,39786;-0,9278488;0,9627662;2,808372;5,084185;-4,972491;1,733646;2,745619;-6,763108;0,9716331;2,30932;8,371235;6,201122;-1,071779;4,029921;-3,193269;4,771316;-1,952892;-0,5548706;4,639104
Index: 16 | Name: car 2 | Brain Type: RandomParents | Fitness: 0,6273848 | BrainData : -3,473496;-0,3248618;1,089222;3,977759;-3,268106;0,438239;-3,800495;-1,956471;2,871467;2,808372;5,852165;-4,972491;1,733646;2,813231;-7,950868;0,1274058;2,30932;10,75859;6,201122;-1,071779;5,73409;-3,193269;2,896742;-3,981693;-0,5548706;4,539925
Index: 17 | Name: car 25 | Brain Type: TOP2 | Fitness: 0,5830908 | BrainData : -3,473496;-0,3733964;-0,2198238;4,22409;-4,832415;-0,7948309;-0,03451967;-0,9278488;0,9627662;0,7746978;5,084185;-3,509448;1,733646;2,745619;-6,763108;0,9716331;2,30932;8,87553;6,201122;-1,071779;4,029921;-3,193269;4,771316;-5,700335;-0,5548706;4,580302
Index: 18 | Name: car 32 | Brain Type: TOP2 | Fitness: 0,5819578 | BrainData : -3,473496;-0,3248618;-0,2198238;4,22409;-4,832415;-0,2753679;-2,675195;-2,673371;3,062025;3,650149;5,084185;-4,972491;1,733646;2,745619;-6,763108;0,9716331;2,30932;8,87553;6,201122;-1,071779;4,029921;-3,193269;5,310755;-3,981693;-0,5548706;4,877691
Index: 19 | Name: car 22 | Brain Type: TOP2 | Fitness: 0,5666828 | BrainData : -3,473496;-0,3248618;-0,2198238;4,22409;-2,410299;-3,255687;-2,39786;-0,9278488;0,9627662;2,808372;5,084185;-4,972491;1,733646;2,745619;-5,981671;0,9716331;2,30932;8,87553;6,201122;-1,071779;3,290206;-3,193269;4,771316;-3,981693;-0,5548706;4,877691
Index: 20 | Name: car 38 | Brain Type: TOP2 | Fitness: 0,4619825 | BrainData : -3,473496;-0,3248618;-0,2198238;4,22409;-5,341664;-0,7948309;-2,39786;-0,9278488;0,9627662;2,808372;5,084185;-4,972491;1,733646;2,745619;-4,266028;0,9716331;1,422249;8,87553;6,741694;-1,071779;4,029921;-3,193269;4,771316;-2,984754;-0,5548706;5,592725
Index: 21 | Name: car 20 | Brain Type: TOP2 | Fitness: 0,4504212 | BrainData : -3,473496;-0,3248618;-2,459371;4,22409;-4,832415;-0,3260056;-2,39786;-0,9278488;2,30797;2,808372;5,084185;-4,972491;0,7761465;2,745619;-5,367151;0,9716331;2,30932;8,87553;6,201122;-2,020281;4,029921;-3,193269;4,771316;-3,981693;-0,5548706;4,34971
Index: 22 | Name: car 33 | Brain Type: TOP2 | Fitness: 0,4298503 | BrainData : -3,473496;-0,3248618;-0,2198238;4,22409;-4,832415;-0,64653;-2,39786;-0,9278488;0,9627662;2,808372;5,084185;-3,819025;1,733646;2,745619;-6,763108;0,9716331;2,30932;8,87553;6,201122;-1,071779;5,163761;-5,331474;4,771316;-3,981693;-0,5548706;4,877691
Index: 23 | Name: car 19 | Brain Type: TOP2 | Fitness: 0,4295153 | BrainData : -3,473496;-0,3248618;-0,2198238;4,22409;-4,525792;-0,7948309;-2,39786;-0,9278488;0,9627662;2,808372;5,084185;-4,972491;3,367189;2,745619;-6,763108;0,9716331;2,30932;8,87553;6,201122;-0,8397384;3,326982;-3,193269;4,771316;-3,981693;-0,5548706;3,856141
Index: 24 | Name: car 28 | Brain Type: TOP2 | Fitness: 0,4030315 | BrainData : -3,473496;0,7268574;-1,634919;4,22409;-3,235135;-0,7948309;-2,39786;-0,9278488;0,9627662;2,808372;5,084185;-4,972491;1,733646;2,745619;-4,820165;2,205285;2,30932;8,87553;6,201122;-1,071779;3,535295;-3,193269;5,634533;-3,981693;-0,3872454;4,877691
Index: 25 | Name: car 40 | Brain Type: RandomParents | Fitness: 0,3466962 | BrainData : -1,059358;1,76425;-4,842673;2,633115;2,339261;-0,6187587;-2,113162;0,4703002;0,270154;0,5793352;-0,9501033;0,4828482;3,995727;1,876211;4,516343;-2,799119;4,591753;3,958856;-4,412636;3,335744;-2,840533;-0,1021771;2,110289;2,013687;1,036109;0,3048177
Index: 26 | Name: car 7 | Brain Type: RandomParents | Fitness: 0,3429431 | BrainData : -1,525845;-0,2743109;-2,084176;2,624588;-4,606292;-0,7948309;-2,34244;-2,002831;0,9627662;2,523971;5,630411;-3,13858;1,733646;2,813231;-8,618736;0,9716331;1,081504;10,7964;6,201122;0,01785052;3,991308;-4,394363;4,771316;-2,256346;-0,004679441;5,044189
Index: 27 | Name: car 4 | Brain Type: RandomParents | Fitness: 0,3214666 | BrainData : -5,228261;-0,3248618;-0,2198238;4,22409;-2,788199;-0,1869079;-2,39786;-2,002831;0,9627662;2,808372;5,084185;-7,650961;3,411268;2,813231;-6,763108;1,555888;1,960757;9,681334;6,201122;-3,599326;4,066053;-3,193269;3,089935;-4,428316;0,260323;4,877691
Index: 28 | Name: car 36 | Brain Type: TOP2 | Fitness: 0,321296 | BrainData : -3,473496;-0,3248618;-0,2198238;2,541688;-4,832415;-0,7948309;-2,39786;-0,9278488;0,9627662;2,808372;5,084185;-4,972491;1,733646;2,745619;-6,763108;0,9716331;2,30932;8,87553;6,201122;-1,071779;4,029921;-1,667149;4,771316;-3,981693;0,1777181;4,877691
Index: 29 | Name: car 8 | Brain Type: RandomParents | Fitness: 0,32093 | BrainData : -1,525845;-0,3248618;-0,2198238;4,22409;-2,59081;-0,7948309;-2,39786;-2,002831;0,9627662;2,348859;5,422004;-3,321637;1,733646;2,813231;-6,763108;0,9716331;2,161848;9,680406;6,201122;1,208397;4,797806;-5,080279;4,771316;-1,937976;0,378184;4,877691
Index: 30 | Name: car 11 | Brain Type: TotallyRandom | Fitness: 0,3200163 | BrainData : 1,393139;1,508834;-0,8450966;1,940871;-4,51767;4,662863;2,917523;-1,284441;-2,420443;-4,33217;-4,641952;4,453616;-3,89271;4,405727;1,666179;3,187761;-3,707201;-3,180071;-0,3167896;-0,5454021;2,779106;-0,8160658;-4,107938;-0,7436318;1,71901;4,944078
Index: 31 | Name: car 35 | Brain Type: TOP2 | Fitness: 0,3179876 | BrainData : -3,473496;-0,003931075;-1,426863;4,22409;-4,832415;-0,7948309;-2,39786;-0,9278488;0,9627662;2,808372;5,084185;-4,972491;1,593215;2,745619;-6,763108;0,9716331;2,30932;8,87553;6,201122;-3,005205;4,029921;-3,193269;4,771316;-3,981693;1,47647;6,476326
Index: 32 | Name: car 10 | Brain Type: TotallyRandom | Fitness: 0,3173923 | BrainData : 2,213655;-2,172784;1,044596;-1,025992;0,2188582;-2,609693;-1,117141;4,2966;-4,819127;-3,287154;2,970752;-4,947489;2,583417;-4,471315;-4,028061;-2,859004;0,8321424;-0,5044847;4,333824;-3,964231;-4,755432;0,2001004;3,09917;2,551178;3,4029;2,155555
Index: 33 | Name: car 37 | Brain Type: TOP2 | Fitness: 0,3172118 | BrainData : -3,473496;-0,3248618;0,9875684;4,22409;-6,115198;-0,7948309;-2,39786;-0,9278488;-1,389409;2,808372;5,084185;-4,972491;1,733646;2,745619;-6,763108;0,9716331;2,661128;8,87553;7,582351;-1,071779;4,029921;-3,193269;6,895048;-3,981693;1,898442;4,877691
Index: 34 | Name: car 9 | Brain Type: RandomParents | Fitness: 0,3032758 | BrainData : -1,525845;-0,3248618;-1,809618;3,938121;-4,832415;-0,7948309;-4,005723;-2,002831;0,9627662;2,348859;5,084185;-3,324752;3,789039;2,813231;-6,763108;0,9716331;1,09202;10,7964;6,201122;-1,071779;4,066053;-3,193269;5,08546;0,3620238;-0,5548706;2,813941
Index: 35 | Name: car 14 | Brain Type: TotallyRandom | Fitness: 0,2501955 | BrainData : 2,05168;2,254544;-3,266161;-4,194;-4,192534;-1,740125;-1,896977;0,303771;-2,440217;-1,898667;-4,653979;1,11326;1,69468;1,525231;3,409595;4,197111;-2,003713;1,701312;2,577835;2,677748;-1,335941;2,032923;-2,27307;-1,260371;-3,851317;-3,357248
Index: 36 | Name: car 31 | Brain Type: TOP2 | Fitness: 0,2485998 | BrainData : -3,473496;-0,3248618;-0,2198238;4,22409;-6,336694;-0,7948309;-2,39786;-0,05098349;0,9627662;2,808372;5,084185;-4,972491;4,047527;2,745619;-6,763108;0,9716331;2,30932;8,87553;7,803808;-1,071779;4,029921;-5,638754;4,771316;-3,981693;-2,014221;4,877691
Index: 37 | Name: car 3 | Brain Type: RandomParents | Fitness: 0,2472381 | BrainData : -2,426006;3,556774;2,68242;-2,546805;1,218912;1,497658;-0,6859059;-2,871802;0,489121;4,217326;-1,921813;-3,755079;-0,9438043;-2,223105;-1,963632;-2,636225;-1,823992;-3,692179;-0,397387;-4,273596;-3,231922;2,416407;-1,144361;3,800873;-0,8522611;-3,926409
Index: 38 | Name: car 12 | Brain Type: TotallyRandom | Fitness: 0,2466892 | BrainData : 0,7486873;1,074361;1,904096;0,8004503;3,178308;-1,891806;-0,2728729;1,432136;-0,2220325;4,251261;-0,8459692;-0,6316023;-3,116921;-4,018368;4,118125;-1,814076;4,976852;-0,78479;-1,981945;-1,374046;3,909658;-4,255857;-3,511107;3,22638;-1,866434;3,934646
Index: 39 | Name: car 0 | Brain Type: RandomParents | Fitness: 0,2463488 | BrainData : -4,00126;3,402492;-0,5565457;-3,654369;-2,707372;-4,472953;-3,307767;-2,081798;3,945475;-2,70098;2,355013;2,490755;-1,201368
